tag_label,tag_id,market_id,market_slug,question,clob_token_ids
politics,2,922768,will-scottish-conservatives-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Scottish Conservatives win the most seats in the 2026 Scottish Parliament election?,"[""44366491485708267079876856196434357350691421400059424416392056027716041437749"", ""91208285936977083928458070336669175325053829821378667115593234209529783234355""]"
politics,2,922770,will-scottish-liberal-democrats-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Scottish Liberal Democrats win the most seats in the 2026 Scottish Parliament election?,"[""85163732286605844006003598808474079612727045402409270780617268894936980950434"", ""97361897042645311524220080187208182447275168971725301007385475357673583213608""]"
politics,2,922772,will-alba-party-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Alba Party win the most seats in the 2026 Scottish Parliament election?,"[""39902193994013651647781461956255161138491269405504879970919009022298251006181"", ""70037500174148915063193739866596476691681929291727620983063657781221308745528""]"
politics,2,922767,will-scottish-labour-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Scottish Labour win the most seats in the 2026 Scottish Parliament election?,"[""51006258302030545390363975789514627785504147276734978067987396769855974881291"", ""3369630650261522288070592536809812400298702757592609293371139368918509163439""]"
politics,2,922769,will-scottish-green-party-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Scottish Green Party win the most seats in the 2026 Scottish Parliament election?,"[""112770345542268964432639352052773723605027559241219938693199351513227459364808"", ""4460407679313559522681669436654898870940881740125180237375792179993926163764""]"
politics,2,922771,will-reform-uk-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Reform UK win the most seats in the 2026 Scottish Parliament election?,"[""83972189959389968122870006215259576850539798028017927921012339677451510070743"", ""67249830067449900628264150135456506647073456088556939342312765897069066173838""]"
politics,2,922773,will-sovereignty-party-win-the-most-seats-in-the-2026-scottish-parliament-election,Will Sovereignty Party win the most seats in the 2026 Scottish Parliament election?,"[""37745419016263616405205678455591564384912479335719477375527525668054236953365"", ""21563812199964682774845297778444090979455373868034200456315237179553503779381""]"
politics,2,923042,will-bhumjaithai-party-bjt-win-the-most-seats-in-the-2026-thai-legislative-election,Will Bhumjaithai Party (BJT) win the most seats in the 2026 Thai legislative election?,"[""94912568711096777820489984696016798235367443551768917424847805010888215349861"", ""22926980609547969135527904525228886157524757300125230214542888682865237192341""]"
politics,2,923044,will-palang-pracharath-party-pprp-win-the-most-seats-in-the-2026-thai-legislative-election,Will Palang Pracharath Party (PPRP) win the most seats in the 2026 Thai legislative election?,"[""79635802145537611873574446250965727754461115614355701729513634094560052344332"", ""82193624188118021701079516674315799802763178625209689263615459094470813653319""]"
politics,2,923046,will-democrat-party-dp-win-the-most-seats-in-the-2026-thai-legislative-election,Will Democrat Party (DP) win the most seats in the 2026 Thai legislative election?,"[""14418816933260471292500278594544335749137968194469343146373442086337142657840"", ""105655093904231275658677248207311194516195944402382352503966337033846632274533""]"
politics,2,923048,will-prachachat-party-pcc-win-the-most-seats-in-the-2026-thai-legislative-election,Will Prachachat Party (PCC) win the most seats in the 2026 Thai legislative election?,"[""28931558279372271381798157562699590862574612925996788097401558512690909023006"", ""80862256494505751607726616828440089187703079633736006955524195865548275498986""]"
politics,2,923041,will-peoples-party-pple-win-the-most-seats-in-the-2026-thai-legislative-election,Will People’s Party (PPLE) win the most seats in the 2026 Thai legislative election?,"[""50178306595800060471430951874976657618055148106679384594654922816495456398170"", ""114665146755612568105376188460288931180214626216373863827528325594298433114727""]"
politics,2,923043,will-pheu-thai-party-pt-win-the-most-seats-in-the-2026-thai-legislative-election,Will Pheu Thai Party (PT) win the most seats in the 2026 Thai legislative election?,"[""22450012937803476123770017950500336078241126693260189845807048407736623646569"", ""58206499562561973765423091001905624479339811865975504056251558353878365274760""]"
politics,2,923045,will-united-thai-nation-party-utn-win-the-most-seats-in-the-2026-thai-legislative-election,Will United Thai Nation Party (UTN) win the most seats in the 2026 Thai legislative election?,"[""41956845356846282672790659521526658754387086860228143455187004836977864200324"", ""21066488228684209985466273817073804593276417423858551380096413105159419041780""]"
politics,2,923047,will-chart-thai-pattana-party-ctpp-win-the-most-seats-in-the-2026-thai-legislative-election,Will Chart Thai Pattana Party (CTPP) win the most seats in the 2026 Thai legislative election?,"[""107739423661739159384361034504504608849944717275069747442041724537945742764503"", ""54794395299221470103952377000040845913759776129094421664993612307876363118341""]"
politics,2,923049,will-kla-tham-party-kt-win-the-most-seats-in-the-2026-thai-legislative-election,Will Kla Tham Party (KT) win the most seats in the 2026 Thai legislative election?,"[""22583538749438423664938835283057402454348410288174478150332204793029727379909"", ""33923394246218074411415585965365445751220255130853539767497816764881193462176""]"
politics,2,923366,will-anutin-charnvirakul-be-the-next-prime-minister-of-thailand-after-the-election,Will Anutin Charnvirakul be the next prime minister of Thailand?,"[""78348608691398738631272420959346276259277191435157189753881483077104338626567"", ""97417921881603505509488632407966903527006260351823174329174535787143945460349""]"
politics,2,923368,will-natthaphong-ruengpanyawut-be-the-next-prime-minister-of-thailand-after-the-election,Will Natthaphong Ruengpanyawut be the next prime minister of Thailand?,"[""106534949875201093179923027376463733690334247637282737804717170655544976142357"", ""60659367906858785869220126201206885666737346699367205553210735514102672139500""]"
politics,2,923373,will-julapun-amornvivat-be-the-next-prime-minister-of-thailand-after-the-election,Will Julapun Amornvivat be the next prime minister of Thailand?,"[""97767960701294975673530479240822716609937015782992331200465459467682418469024"", ""79922512915540905821907229865794848392780242488444360829422968766954829178523""]"
politics,2,923367,will-paetongtarn-shinawatra-be-the-next-prime-minister-of-thailand-after-the-election,Will Paetongtarn Shinawatra be the next prime minister of Thailand?,"[""82829425682161974765621887391595453967273550550535219229067861786252215449377"", ""71154187437608521135501167149095425551747329019124142474828658615480896015865""]"
politics,2,923369,will-chaikasem-nitisiri-be-the-next-prime-minister-of-thailand-after-the-election,Will Chaikasem Nitisiri be the next prime minister of Thailand?,"[""35783091872076904029651247098591653806922599943508841638070982679022166075193"", ""106433676069490027804119054884826979619071916159024204511668084169947130997717""]"
politics,2,923374,will-prawit-wongsuwan-be-the-next-prime-minister-of-thailand-after-the-election,Will Prawit Wongsuwan be the next prime minister of Thailand?,"[""55154764618803490031144696823381089948620727310135874576071781215272754387215"", ""46306060694726850947312750107578596591813947891657539144599626770691379633266""]"
politics,2,923376,will-yodchanan-wongsawat-be-the-next-prime-minister-of-thailand,Will Yodchanan Wongsawat be the next prime minister of Thailand?,"[""106326735265547435716821997139922120233039121938056001004390521462940782618041"", ""59101730432077384441768264140633448195711293196084719425340293768601161753791""]"
politics,2,929402,will-dan-crenshaw-sue-shawn-ryan-by-jan-31,Will Dan Crenshaw sue Shawn Ryan by Jan 31?,"[""55840218922458298183341141064510235586329144874509562157073975039224969975891"", ""47742514436393857207416868244951011951406823972382046807171800461748786403433""]"
politics,2,950187,will-the-us-officially-declare-war-on-venezuela-by-june-30-2026,"Will the US officially declare war on Venezuela by June 30, 2026?","[""102364267503930622176027944676182553841951451713637177161211843266561510270780"", ""109152853716390810331502264390969081353778564705453610088117039955029956245108""]"
politics,2,940834,us-civil-war-before-2027,US civil war before 2027?,"[""40044088185790588997028771101379262556044553888968533009832170905562077442293"", ""86775404499203879461875454619417597911932940348206134485716643439756769956806""]"
politics,2,941132,supreme-court-vacancy-in-2026,Supreme Court vacancy in 2026?,"[""98932966619023504608018660960135911124242263611537227291626852389006013702762"", ""38885947622526248076027985517204239693529630508680171413485273423675138056500""]"
politics,2,941544,jos-lus-rodrguez-zapatero-arrested-by-march-31,José Luís Rodríguez Zapatero arrested by March 31?,"[""78985989062813388216350041507600140134209773053125182404577308955003269296652"", ""79267526005452523167220862982818067841334246307465290080685605032141457471489""]"
politics,2,941750,next-thai-prime-minister-chosen-by-march-31,Next Thai Prime Minister Chosen by March 31?,"[""1906368150829335819562722707486252746541412478841929346643717864795046549074"", ""13283547504360942603203722932023010535426888535120410966048426699631002315332""]"
